question_id,question,correct_option,predicted_answer,is_correct,response
19feb385-8320-4c7e-a010-3fd35c47efe4,Angle between rake face and radial line is called:,B,B,True,B
6d927c16-b63e-4534-8578-8eaa44008923,True congenital anodontia is:,C,C,True,C
0cfefe19-7cba-424e-928a-b462add52180,Most advantageous indication of acid etching is,A,A,True,A
91a17b74-aed0-4875-8808-3561874556ed,Which is not true,B,A,False,A
bfcc4291-d666-4a3c-81ed-1b958e3a7b13,"""Cut back"" incision made on laterally displaced flap is:",D,D,True,D
ce496f69-f41a-4589-9da2-c8bdb4a87226,Contraindication of band and Loop space maintainer are all except,B,B,True,B
e4ae05a7-2f9c-470b-bd09-226e43e0c31a,A tooth can be made to appear shorter by positioning?,A,B,False,B
49639deb-9611-4911-8145-d2b493a0a485,In 7-year-old patient; 74 and 85 are indicated for extraction; which of the following will be appropriate space maintainer for the child?,A,B,False,B
a7f65c0f-ed0f-47f3-96d1-f4f85ff5c3a0,Amount of energy actually producing cutting is:,A,A,True,A
793b6b6a-6020-4a0b-a760-8fb2d12aaafe,Supragingival plaque undergoes which of the following changes with time?,C,C,True,C
889e5d5b-9749-443d-ab83-56e72449125c,James classified habits as:,A,A,True,A
2bd4a99b-c158-4dac-8632-ae800f490a9e,An investigator wants to study the association between maternal intake of iron supplements (Yes or No) and birth weights (in gm) of new born babies. He collects relevant data from 100 pregnant women a...,B,B,True,B
25631d44-63b1-495a-88df-4f4a58858d7b,Which is the most numerous component of plaque?,C,C,True,C
7d744717-de6b-47ec-9b08-2e351e13a7dd,"According to WHO 1986, a molar filled with temporary restoration is classified as:",D,D,True,D
205ff8a9-b2b7-4193-9408-5e980857fff8,Creation of an apical stop to prevent extrusion of matrix beyond apex is called:,A,A,True,A
2dd32cdf-f8c0-43d1-9d73-0b6e0d6a5216,"Lingually placed mandibular posteriors will cause all, except",C,A,False,A
0aa00d57-86a2-4699-ab06-82f22ecf5438,__________ is helpful in making radicular access after entry:,A,A,True,A
c836b9a4-0181-424c-a961-88278c54eceb,Cleaning of base metal alloy is done by:,D,D,True,D
2f6ec08d-d0b9-4e81-afa4-4a40493dc24f,Increased size of filler particle in composite:,A,D,False,D
9ba1d3cf-434c-4f68-ab5f-0ccbe263e3a5,In universal pro-taper retreatment file end cutting tip is seen in?,A,A,True,A
aa1f0b19-488f-475f-b792-397b41536ca7,Which of the following structures is not found in a living pulp?,B,B,True,B
c259b95d-ccce-4c4b-9514-76a225cf4bf2,Dark points on teeth along with tooth destruction of 4 years old patient,A,A,True,A
db415125-a13c-4e21-80fe-b3034ad74f44,An average diameter of apical foramen in patients of age above 55 years is,C,D,False,D
aa99f50c-5cb0-4d52-afcb-8d5b6b7dd2ee,Mesial contact area of the permanent canine is at the:,B,B,True,B
4ccccd54-b0bd-42ad-ad20-0885e2df15a8,Which of these is a qualitative test for bacteria:,D,C,False,C
015438df-2f7d-4298-9da3-f15b1fcef278,"About polymerization shrinkage of composite all are true, except:",A,C,False,C
aceab90d-6cc0-4cac-82d4-8fcda05ea933,8 year old child had fractured his maxillary central incisor 10 months ago. The pulp shows no response. There is no periapical lesion in the radiograph. The treatment of choice is,D,D,True,D
1fdec68c-39d2-4f1f-9122-bdeddb18e816,After removal of periodontal dressing what should be done to keep sensitivity to the minimum?,C,B,False,B
5929e28d-7fca-4d7c-8ece-87af2e4f1020,Tooth structure cutting is preceded by crack propogation due to tensile forces known as:,A,A,True,A
ea93bb5c-5ab9-4249-a170-263ede595269,An example of acute inflammatory gingival enlargement is most likely to be seen in patient exhibiting:,B,B,True,B
f90a8d34-3158-4687-bc8c-4320652f31f6,"The cohesion of direct gold filling at room temperature
is an example of:",D,D,True,D
9e165700-2956-44ca-9427-c3d37bb09977,Access cavity shape in mandibular 1st molar with 4 canals,A,A,True,A
9064db4c-83a8-4110-9a87-b4c4669bb225,Metal oxides are added in porcelain provide all except,A,B,False,B
c32b760b-1412-41f9-9542-45885fa19cee,Incidence of extra canal in mandibular 1st molar is seen in,C,B,False,B
1746f29c-38bb-45bc-baaf-f74bc5279f06,First permanent molars begin to calcify at:,B,B,True,B
e70b5eab-a54e-49a7-a8ca-0d226e856a54,"Lactobacillus count AFTER CARIES ACTIVITY test is 10,500CFU. What is the rate of caries progression ?",D,C,False,C
c5d4afb6-6a0c-4399-9168-d73a8e5c14cf,"5 years and 4 month old child having small chin, he clinically presents with distal step 2nd molar relation and narrow width of maxilla, having normal SNA angle, decreased SNB angle, with low FMA angl...",A,C,False,C
a0ad697e-a58d-436f-ab0a-7918485f9f32,Which types of wooden wedges are commonly available,A,D,False,D
4725b4cb-9085-4059-864f-a5800d15d52b,Ability of a bur blade to describe a complete circle during rotation is called as:,C,D,False,D
efc03688-d97e-4d32-b963-944494fab200,"All ceramic crown is placed on mandibular canine, what can we do to prolong the life of crown:",D,C,False,C
cab5a741-ed81-4223-8028-27cfb4433122,Diagnosis of mouth breathing can be done by all of the following except:,D,D,True,D
3473138a-87dc-494f-a9e9-11848d599095,"In reversible hydrocolloid the property by which the transformation from sol to gel and gel to sol occurs, is a function of the:",D,D,True,D
8f39d375-f28e-41de-a0f4-6bf5757c9cd4,Which of the following bone(s) are used for the determination of growth in  an individual?,C,C,True,C
f477ffc3-2257-415b-b80b-82203647a233,Shape of the central groove in Mandibular 2nd premolar is,D,A,False,A
3a9f2b69-a6e9-437a-aec2-955872905eec,Among the following solvent which of the following is safest and effective gutta percha solvent?,B,B,True,B
c0b2a85f-6080-4082-bcdf-8653195da895,Type-IV isthmii is?,A,B,False,B
70c2ef80-fe3f-438b-8944-40693da01e41,Improved marginal adaptation in a composite restoration can be achieved by:,C,B,False,B
98b3a08a-de88-41bf-90d0-41e30bfb567f,The purpose of plane of orientation is:,A,C,False,C
424c8df6-20ac-4083-8bf8-47216a533e15,The two cements which hold with the tooth are:,A,A,True,A
b02a2fb8-3cd5-4043-88fa-ab4ad3092efe,Inflammation of the periapical tissue is sustained by:,C,C,True,C
45724175-280b-42be-a33b-73eeae2a9426,"Pure histological landmark for termination of cleaning, shaping and obturation is",A,C,False,C
bba8abed-d437-429f-bb4d-fd224fc9ead8,Mesial and distal wall of class V cavity depends on:,A,D,False,D
1d69bdb0-3afe-46ab-952d-0f58e1f87c7f,The force applied to cause root movement should be,B,D,False,D
55b01624-a67f-4680-b4df-f5f693a5ba90,"When length of a spring is doubled, the effect is:",D,D,True,D
4e29b7d3-c58d-41ef-863f-70fddda43bc5,Separation through rubber ring or band takes,A,A,True,A
1d1b01ba-06a9-42aa-8e96-a9537f014ac1,A thinner mix of a gypsum-bonded investment will:,B,C,False,C
8a9c6725-c18c-4273-90cb-43ae457e6465,Management of NaOCl accident are all except?,A,A,True,A
71d1329f-d4fb-4daf-976a-68f2977c03d0,Porosity present in a acrylic denture is usually the result of:,B,B,True,B
17f75fe3-36a0-4b95-a931-8f5592684359,Bennett angle is:,B,B,True,B
a2f37579-2d74-4b22-9a96-69c25b573f31,'Care index' with respect to epidemiology of oral disease is,A,A,True,A
2a201b80-feba-4584-a0f2-723c6ab509e1,Cavity varnish is used for:,B,B,True,B
a115b765-ec7a-4e63-abac-50516a65b46a,A patient shows gingival swelling in lower premolar region. Biopsy was taken and histopathological examination showed endothelium-lined vascular spaces and the extreme proliferation of fibroblasts and...,A,A,True,A
d0e62648-4f9f-497a-be1a-a6ee1295704c,Highest level of evidence is seen in:,B,D,False,D
91ac8f32-ec91-4fd0-add3-a3bcb980a6a6,Etchant preferred in gel form than in liquid form:,A,A,True,A
d916bea5-7572-4f56-ac3f-96877ed5f7af,Extra palatal root when present on mesial side its known as,C,C,True,C
d4c25e5f-165a-4a64-a006-77ecc0ff93b6,Interglobular dentin,C,A,False,A
a48f8ece-9420-439a-8ff9-19093ec0c03f,"Basic fear of a 2-year-old child during his first visit to
the dentist is related to",B,B,True,B
dbf75aad-9f19-4edb-9fba-6245c880b59c,Which of the following show chemical bond with enamel:,C,C,True,C
4f844d64-4b97-4a11-997c-ec1bfb5d75e4,"For class II die 1 malocclusion of 14 years old boy, which analysis is indicated to detect the tooth extraction",D,D,True,D
c254e7c1-e9d0-4cfc-8a9f-2a69b48961d4,"An avulsed tooth which is replanted shows loss of lamina dura radiographically, high sound on percussion. The type of resorption is",C,C,True,C
16f40e32-4fb0-4df5-a068-5f9c28d13e0e,Extra-radicular source of persistent endodontic infection is?,A,A,True,A
b2bfd2c2-fcfe-4c09-8a5a-019845cf9ffe,Pulp mummification is indicated in:,C,A,False,A
66a1d601-967b-47ee-af15-a78c983eb8c4,"According to Glickman, maximum accumulation of plaque takes place in approximately",C,A,False,A
446815cb-5909-4927-be79-d9ff03a2cf16,Which of the following statements is true for rapid prototyping?,D,C,False,C
c9350d3b-a6cd-43e3-904d-dc494444d3ee,Role of plasticizer in synthetic resins in dentistry is,D,D,True,D
d77c2d88-dbf2-4ea8-b291-013567c11326,Maximum fluoride content is found in:,B,B,True,B
85d9893b-ffe0-4b0d-9aac-a2e34d1fa0c3,A patient with acute history of blistering and denudation involving >30% BSA along with erosions of the lips with hemorrhagic crusting and other mucosa for few days. What is the most common triggering...,C,C,True,C
5344ef0f-612a-4a2e-a0d9-5314cf3418f3,"A 9-year-old child comes with Ellis class-III fracture in 11 after 24 hours, what will be the first step of management?",A,A,True,A
7897fbf7-7472-4408-949d-2e9fd16f85df,Root end resection is done?,D,D,True,D
0c144f12-8849-4f9c-a09b-53969a6fc28c,For testing the statistical significance of the difference in heights of school children among three socio economic groups the most appropriate statistical test is:,D,D,True,D
ed77cc3a-5c98-4008-a816-32b1bcfca99b,Name the parts of the implant assembly,B,A,False,A
0ac39111-d0b2-4dda-978c-e7faa6640bd4,The age of the child used in the determination of child mortality rate is:,B,A,False,A
ec39111c-8207-4aed-8e4c-e81e104c3f79,The formation of the dental lamina is initiated by,C,C,True,C
709db425-b80c-4a27-9e33-94424af65d0e,Which of the following has a bifid root?,C,C,True,C
5f0ad8da-864f-49f7-952f-f4755813e4c5,Calcium In blood increased by,B,B,True,B
5502e908-10f1-4588-afd2-6bfd63d1b1f3,If continuous hypersensitivity develops in recently restored tooth:,C,B,False,B
cea2f2a5-d51d-4525-b426-e955c401b4e0,Single accessory canal arises from coronal 1/3rd in what percentage of mandibular molars,A,C,False,C
90c375a2-63de-4f16-940c-5f8a08df0d8d,Ideal denture base material should not have,C,C,True,C
e3ff3b29-7ef6-41d9-bc6e-e3d6b52d340c,Sibilant sounds are produced at:,D,D,True,D
d3bf387c-5f9e-4786-a300-ddf2c843b194,Temporo-mandibular ligament is attached to:,A,A,True,A
8d6e792f-bd4c-4f9e-b9a4-63484a7f78a6,What should be the best treatment option for the extraction socket shown in  Fig,A,A,True,A
fe1e7fd7-eab7-4ce9-a865-8c02fb21022b,"Pulpectomy and pulp capping are more successful in
primary teeth because of:",B,B,True,B
35634c84-4820-4593-a7ec-a677b47f2719,Sclerotic dentin has following features:,D,D,True,D
7ab433a3-4d4d-40bc-ba54-3307ae16e9ed,Occlusal adjustment is affected by all except:,D,D,True,D
43bdf667-7532-42d6-b875-c2c06f6b9d3a,Splinting of cervical root fracture is done for,B,B,True,B
83cbb1ff-e31f-4eec-b198-b39874f05c2a,About zinc oxide eugenol all are true except,D,D,True,D
a3021fa5-54f3-4728-a443-9c639d0d4f75,In the triangle formed by projection of the orifices of the canals of maxillary molars,A,C,False,C
b93d50ff-b9a6-4a82-adaa-4436036de0dd,C shaped root canals are preferably found in (Maximum incidence),D,D,True,D
7b32d1d8-6d89-4615-a1e4-f56d02b7339f,Which tooth has a non functional cusp,A,B,False,B
39d7873b-873e-45e3-8377-f6145692b8e5,In periodontal flap most important factor to be considered is:,C,C,True,C
a36f6ff1-cb98-42fc-953f-79b16753d993,Mesiolingual developmental groove is seen in,D,C,False,C
32336cbc-cd64-4a31-b863-7cfa4d53d654,Single accessory canal arising from coronal third of the mandibular molars arises majorly in,A,B,False,B
1b9ecfa4-d168-458c-891c-e3a30b5f6e77,Indirect Retainer is placed:,B,B,True,B
c0548093-a9d1-4cbf-82e1-e04613825ddf,Most important initiative factor for periodontitis is:,A,A,True,A
893ca2c8-2183-478a-abd1-3572843381fd,Which is true regarding lathe cut silver alloy:,C,B,False,B
094dab31-8d6f-48ad-8516-3c2d9b77ca17,"To remove any occlusal pre-maturity, what should be the first step to be done:",C,C,True,C
e9f755a1-3316-491b-8c3b-e0ace0866967,"3 weeks after insertion of distal extension partial denture, the patient reports to the dental clinic with complaint of sensitivity to chewing pressure. The most probable reason would be:",A,A,True,A
b7f9b1e3-c48a-4660-acce-2bbfbc7637b2,Prevention of any incipient lesion at initial stage comes under,B,B,True,B
aa654bb2-617b-4216-af79-a578a513ca7b,Least pain sensitivity in oral cavity is in which mucosa,B,A,False,A
60000767-457b-4528-8918-b4da0bc900e4,Which of the following are characteristic feature of high copper amalgam alloy?,C,C,True,C
9c730300-2694-442a-8a72-089982d739f8,"The tissue response to oral hygiene instruction is best
assessed by",C,C,True,C
bbc11393-3dfe-49f8-a57d-2ab6e0e8e46f,Rampant caries should be applied to a caries rate of:,C,C,True,C
fe12f221-b75a-4418-b14d-642a0d3b8289,Increased collum angle is seen in,C,C,True,C
07565ce7-5824-4600-929c-e98c7d21d1d3,Pellicle formation involves,A,A,True,A
e218a65d-5637-4f85-83ed-b21c1eb3e025,Increase in the residual mercury in silver amalgam filling can:,A,B,False,B
35a8a5f6-b1f9-43ce-9d49-6dfd21e6951e,Animal test to check the biocompatibility of dental material are all except,C,C,True,C
25dc40da-7399-4011-b617-3b9c42d88277,Which of the following Is not an etiological agent for gingival recession,D,B,False,B
18feef0f-7e8e-4eca-b9b3-57f3973b9a5b,In which of the following conditions is the role of microbial plaque most obscure:,C,C,True,C
a20495a2-6aba-40db-b41b-fb328e3a8d00,"Known Hypertensive patient with BP of 170/120, what will be done for oral prophylaxis",A,A,True,A
eeb02024-8888-40b6-95f1-297b5423f5f7,Need for tooth separation is,D,C,False,C
cf86437d-6450-4196-9f54-8f69c84e89ba,Stress breakers are not used in partial denture construction because:,C,D,False,D
304d9306-4f11-4078-8b98-7c8f78ff7da3,"Child is Evasive and dawdling, what could be the child's mother behavior:",B,A,False,A
f7f15a3e-0141-4a1e-8090-ce25c2fabcea,In gypsum products thinner mix leads to,B,A,False,A
919d81f7-e865-429c-99f8-14a31570fdeb,TNM Staging is what type of scale,A,A,True,A
ab1d4d40-0a0f-405d-ac41-100856f75318,Type III gold alloy does not have following features except:,C,C,True,C
75aec5e4-6321-49b7-b17d-a49d5f2f7975,"In a skeletal Class III, the value of ANB will be:",A,A,True,A
a215ecb7-fbfe-45c0-9b53-20b5188c2a87,Difference between physical characteristic of reamers and files is:,B,A,False,A
eefac77e-06d7-4999-885a-69ee26a26e91,Anterior - posterior spread of implant is:,B,D,False,D
8a0d2177-174e-46bc-a8d9-712ca2bfc3d2,For determining periodontal disease an epidemiological survey is done by using:,C,C,True,C
7e113704-1db0-4023-bc75-3036f31791fb,Arch length analysis of a dentition shows a discrepancy of more than 10 mm. This indicates:,C,C,True,C
8abcdea2-c351-4df7-ab42-8898201f9949,"For which of the following, you will not perform pulpectomy?",C,D,False,D
ef893ac0-92b0-4689-984d-7eade2d8cf53,Repeated fracture of a porcelain fused to metal restoration is primarily due to,B,B,True,B
84b2680d-9778-495c-b587-603a891ac9d6,"The micro organism previously present in the Periapical
tissues following obturation",B,A,False,A
05ff9658-0465-4c93-8ff0-ee980071e67a,What type of suturing technique is used here,A,A,True,A
2c790894-885a-4b7c-985f-21ec73fee035,First step in major connector construction is,A,A,True,A
62edf8e8-5380-40ad-a505-9ae48c25a6ed,SI unit of X-ray,C,C,True,C
d2b086eb-138b-4104-b30c-7e54f00b0d1c,Father of statistics,B,B,True,B
7876791e-f9f6-404e-8c3c-32106bc3bffb,Odontoblasts are derived from ____________,A,A,True,A
8aaa9545-8120-495d-ba08-9d950c880521,In 4-years-old patient S-ECC is present with recurrent gingival swelling and pain in 61 and 62; what will be your   line of treatment:,A,C,False,C
8b2419cc-518a-4fc5-8d09-594e35e796c0,"Ellis and deway classification of traumatic fractures are
how many",A,C,False,C
abbc3eaf-dde4-426e-9222-6bbd6522888f,Most common morphological variation is seen in:,A,A,True,A
b444b8b8-faf7-4a56-be73-c880ad2f2c8f,"In which of the following condition, mandibular stabilization is not governed by the facial nerve contraction?",B,B,True,B
814f7a8f-438c-43ba-883c-4d020de61083,Age of preoperational stage is,B,B,True,B
4a6eaca4-d9e1-4cb1-b30a-7cbbbd07f683,"In class 2 inlay preparation, How should the pulpal floor be placed in comparison with pulpal floor in amalgam class 2 preparation?",B,C,False,C
dd01b2ed-fb23-4b63-b9f0-5f6d2142d00d,"The fourth root canal if present in a maxillary 1st molar
is usually present in:",B,B,True,B
ae97bd1c-7138-4c9f-abf6-52375abcd6f4,Which of the following component acts as an accelerator in ZOE impression paste?,A,C,False,C
362bf8a9-de7e-48dd-aecf-3ecd13b280b8,"If during an application of an orthodontic force, the level declines to zero between activations then the force duration is classified as:",B,C,False,C
1bcc4893-9641-4f95-95c7-8c81492eb9a9,Which material undergoes hysteresis?,B,A,False,A
163e1bfc-0b55-4bbe-9eb4-e18802ccfd24,Mesial marginal developmental groove is seen in,A,C,False,C
c31b85f2-e3c3-4122-a330-2d5452dfb836,Counter bevel in tooth should not be given in,A,B,False,B
3f3eba1b-e5c8-4213-9fa1-c73b569b116d,Arch perimeter can be measured with,B,B,True,B
8c856812-d5b4-4d2f-8a29-8265bab5ecb6,Ideal depth for root end filling with MTA is?,A,A,True,A
6c237081-5070-4262-8a45-5b308499818b,Primary herpetic gingivostomatitis usually occurs:,A,A,True,A
280724b1-2ca3-416f-beb6-3e06c2511b1f,In spherical alloys as compared to lathe cut:,A,A,True,A
8a91d036-5cc2-49a1-8ce0-d92b771ed10d,"Electric nerve tester detects pain by stimulating which nerve fibres (OR) Sharp, shooting pain in reversible pulpitis indicates stimulation of (OR) In pulp hyperemia which nerve fibers are stimulated",C,C,True,C
aa676348-78a3-4571-a4a9-2c38c97d6fb2,"If rate of loading is decreased, the mechanical properties of material:",C,C,True,C
ea52cf79-3622-4578-bbea-b66cb2833ca2,TMJ develops at the age of,B,B,True,B
a4e71725-0ed0-4088-bec3-6cfc37490df4,"Light cure system, side effect is:",D,D,True,D
a861b551-1fc4-4b04-a719-def8b4d7810e,According to Tweed inclination of lower incisors by 1° labially increases the arch length by,B,B,True,B
80613325-b0b3-41a1-85eb-7be6749e1114,The shape of the occlusal surface of the permanent maxillary first molar is:,D,D,True,D
f6c4ff25-9770-4650-88f6-82b6b83d7e31,Portion of tooth covered by calculus or altered cementum is:,C,C,True,C
098dae62-49e8-426a-a58e-8fecf341cd05,Annealing is also known as:,A,D,False,D
77751054-8726-4033-9baa-2e935dba4032,Which of the following is not responsible for endogenous staining of teeth during development?,D,D,True,D
91430721-6b45-4be5-acfb-29e96d31d077,"Which of the following type of flow occurs, when on applying critical shear stress, a material turns to liquid?",A,A,True,A
e85ab3af-b295-4750-853a-9fb9389bf2bb,Facial nerve is located?,B,D,False,D
bdb5ddab-b229-4775-a698-62d03c559af1,Most common complication during ridge split or bone spreading is,B,B,True,B
8f43a8ec-ba0a-42bb-ba96-0d5fdc6a87ae,Etching time in teeth with fluorosis,C,C,True,C
fb9d4717-0a12-4fdf-bad8-0fe7bd66e722,A properly designed rest on lingual surface of a canine is preferred to a rest on incisal surface because:,A,A,True,A
93308f4a-1927-4596-981a-58f373a9707e,"For supporting complex amalgam restoration, which of the following cement has best modulus of elasticity?",D,D,True,D
358f187f-d762-4355-b654-67996e08ed96,Perfect example of transition of anterior to posterior is,A,B,False,B
624fae5e-1711-4d3f-8efc-763e77a09335,Inlay wax is used to:,B,B,True,B
25a152c6-7c2b-4da4-b89d-cf75e2b780aa,Dentition of humans is:,B,B,True,B
3341d406-7f8f-4f77-8418-bd773284d491,The inter radicular bone is:,B,B,True,B
f0d305f8-9c80-4091-bf91-9121f03ef067,The bacteria of oral flora which plays least role in periodontitis is:,A,A,True,A
8ebdd274-45aa-4055-bc13-746368d44148,False regarding protective co-contraction muscle splinting:,A,A,True,A
46669fd0-e19c-4e9c-bdc4-836d0d9771f4,True about bisphosphonate mechanism of action,A,A,True,A
9c728d18-2481-4292-bd23-e13be8e509ed,The total number of vertebrae present in the vertebral column are?,B,B,True,B
d18484d7-55a9-4be3-9ba6-59cdd44d1bdf,Phallic stage of Freud corresponds to which of the following stages of Piaget,B,B,True,B
edb0ef61-a009-4fe9-811e-5b9d6ea40435,Chances of ankyloses of mandibular molar which is autotransplanted depends on?,B,D,False,D
0a08a713-9a1e-49db-99ed-d0050c717e02,Greater crown bulk distal to the faciolingual dissecting plane of the tooth is most typical of mandibular,B,B,True,B
278c807b-044f-4e95-85fb-2bda5191cdb1,"In a MO cavity prepared for inlay, mechanical advantage
to prevent proximal displacement of the restoration is
by establishing:",C,C,True,C
711d84b6-7ff9-4ed2-a961-b7c604e3a9c6,Major drawback of pro-root MTA is its increased setting time which is decreased by addition of ?,C,C,True,C
6365d158-c101-446c-b8d6-978770aade5c,Apical constriction is ……………mm coronal to Apical foramen,B,B,True,B
b4eb3c97-408a-4f77-84df-620c3a02ebae,C-factor is associated with?,D,D,True,D
b2ea1b5d-abd4-426d-823c-facdd2547357,Stainless steel orthodontic wire can be hardened by: (OR) Bending orthodontic wire at room temperature is an example of,B,B,True,B
43652970-699f-43d1-b066-d06a6989baf3,Regeneration leads to formation of which layer of cementum:,C,C,True,C
cac444fd-aa7a-4b1d-9940-826b0a6af137,Not responsible for chronic gingival inflammation?,A,A,True,A
fadfba88-9355-4a6c-9c99-f689dcf6f3a2,Which cells are decreased in chronic periodontitis?,B,C,False,C
8eb6ddd8-9df1-4280-b1bc-e9b8a289db82,For calculation of sample size for a prevalence study all of the following are necessary except,D,B,False,B
fd8307b4-06b2-4493-bd48-46121a660315,Impedence based apex locator is:,B,C,False,C
b4723de5-5313-495c-b366-464e4e5cd145,Mechanism of adhesion of GIC restoration with tooth surface is by means of?,A,B,False,B
ea82ad9c-fb9b-43d8-b172-7c6e1593f19b,Eugenol may be replaced in the zinc oxide eugenol cement by:,D,D,True,D
92cf238d-78b7-4a6b-afd8-efa39e19084b,Cross-linking in resins helps increasing:,D,D,True,D
764694a9-132d-4eec-ba26-4a74eb003e0e,70-74.9% cephalic index indicates:,B,B,True,B
01b445b9-8c7f-4cb1-b14c-d766cd4483dd,Most commonly used tooth numbering system in books is,A,C,False,C
2188b78d-3d75-48d8-b072-5fa0ba00ea1b,"A child who has an avulsed tooth 1/2 hour back should
carry the tooth to the dentist in:",A,A,True,A
2fdf4db2-3316-4a87-83db-58c499f8f8ef,In National Water Supply and Sanitation programme a problem village is defined as all except?,D,C,False,C
97b2703f-bd3b-4791-a000-bc310975d650,The following condition do not create gingival defects necessitating gingivoplasty except,A,C,False,C
8f72b48f-bcd0-4332-aef2-86cca402e16e,Which of the following is a method of achieving slow separation?,D,D,True,D
51a748a3-8ba1-46ad-af64-fec2fca2b81b,"In Caries Assessment Test (CAT), which condition doesn't come in highest risk category?",A,A,True,A
102cc189-c373-4850-a523-676b18741b16,High angle case is:,C,C,True,C
ea6f0358-ea68-42bc-b72c-d1fcaad7e10e,Lip and mentalis muscle contraction are not seen in:,A,A,True,A
49aad5fe-d52b-4520-9fcd-e199f5f0f4c7,Continues use of vibrator can leads to,B,A,False,A
bd013977-8ad6-4328-831f-360862a6c3f2,Most reliable method of recording centric relation,A,A,True,A
e7fa6148-7a14-4133-a1d3-c443b970c349,Most common chances of pulpal exposure will be there if pulpal floor is made perpendicular to the long axis of tooth:,C,C,True,C
8fa85cca-19b5-42e5-90b2-b2d79087954b,Myofunctional appliance is given at which stage:,B,B,True,B
d8e3d7c2-cf2f-4dad-a3ad-50352f228de4,Not true about NRHM,C,C,True,C
65d9eeb1-814f-41c7-b7df-efb272a9fdc0,"Model plaster (white) used to cast study models before mixing with water, is largely composed of:",C,D,False,D
46ad47af-1a99-4c9a-a81b-58316ce06439,Which of the following nonaqueous elastomeric impression materials has the least shelf life,A,C,False,C
6c101536-99cd-419b-98c7-8ed1b7a74727,"When we try to find out significance of difference in height of children between 2 classes in a school, which test is used?",A,A,True,A
a722a3a6-e240-4470-94ac-78dbddfea7c4,Composition of KRI paste is:,C,C,True,C
2e3e408c-cf35-4f0c-87d2-1f9479b6840d,Which of the following tooth shows C shaped canal,A,C,False,C
46e17cf1-ec1e-4aa1-a48d-45159e80f45d,Schielder principle is,A,C,False,C
c2ab77ef-9fba-47cd-9f6e-cd4e2404f3f0,"While drilling an implant, bone necrosis occurs at what temperatures:",C,D,False,D
f4ea9cd2-e0a7-41e2-ab75-fe54a8bee24e,Subantimicrobial dose of doxycycline is:,B,A,False,A
6e531ec3-8023-4ebd-b746-d9f8c48af9cd,Non radiographic method of working length determination:,D,D,True,D
f74dee64-9421-4c33-8ab4-502f649e9f20,"Roots of primary and secondary teeth are different
in that the primary roots are more divergent and flaring. The other difference:",A,B,False,B
54ef390c-a1aa-45f3-8ae9-ab1c76e80326,Most important factor in rapid progression of Bacteria resulting in pulpal necrosis is?,D,B,False,B
1074d0b1-ca5c-4ace-b60d-2c06ceec9a25,"In moyer's classification of class II type D malocclusion, there is:",C,C,True,C
11f53f52-cd39-41ca-a38b-d2c2941186f9,Cephalometric analysis are used to evaluate growth changes by superimposing on:,A,A,True,A
38b6ac73-f821-4d98-a15c-f42f59044aac,"A mother and her 4 year old son are seated alone in
a reception area with the child staring off into space,
rocking and constantly twisting a strand of hair about
his fingers. Upon entry of another pe...",A,A,True,A
4dfdc33d-0dc8-4419-add8-cbb1e2571b26,ZnPO4 setting time is 4-7 min. All of the following methods are employed to prolong its setting time except:,A,C,False,C
d8f1b1c9-0dee-4d4b-9ab1-d0380a4e2502,Which one of the following is not FDA approved,B,A,False,A
cbc5f66f-2a3d-4b6c-9d98-5455252c0fae,Dynamic creep is the,B,B,True,B
991f3a07-e4ea-42b2-bbc0-4927a093cfcd,Fovea palatine are,B,D,False,D
08bb32fa-e20c-4854-8b0f-6f661d7321ed,In case of addition silicones what should be done for better cast,D,D,True,D
bba807ff-0666-4b77-b626-bff4d7c382ff,The type of strain develop when force is applied perpendicular to surface,A,A,True,A
d326533c-505c-41cf-b6ed-e4bee357707c,Majority of the syndromic craniosynosteses are associated with:,A,A,True,A
515dde1e-02e3-41d5-a88f-3d2a99421bde,The enamel has no capacity of self —repair because,B,B,True,B
a6f9c0c6-3b93-436b-89ea-3c2217313d75,If resin is packed in sandy stage what will be seen in the processed denture?,B,B,True,B
240aaafe-ec41-447b-85eb-d8da168c1430,"According to piagets, the period of pre operational stage is:",C,C,True,C
33a771be-dfbc-4cdd-bb77-09b838ffea2a,Which of the following is not the diagnostic feature of Apert syndrome:,C,C,True,C
94f8a4d4-c1b9-4c3e-a71a-dd4658d92dd7,Which of the following is not an obstructive cause of mouth breathing:,B,B,True,B
6d599732-8a50-4969-a176-ce4f99bd4b03,Epidemiological surveillance is defined as,B,D,False,D
5500b2d2-160b-49e6-ad2d-ba0416605b68,"If the pulp of the single rooted canal is triangular in cross-section with the base of the triangle located facially and apex located lingually with the mesial arm longer than the distal, the tooth is...",A,C,False,C
525c0f64-0789-4991-9192-e8e8b7e65f43,Good contacts in primary teeth with lack of spacing predicts?,B,B,True,B
4d8af4ad-1f62-4bb8-a485-439992b3af49,Determining level of fluoride in community water fluoridation programme depends on:,A,A,True,A
21e05454-2eb6-40fe-b3a4-99d2342e5b9a,Incomplete casting is the result of,B,B,True,B
1329d8ef-9606-4cc5-bc3a-02d150a0e860,The occlusal clearance of an onlay is best detected by:,C,A,False,A
7f1066f0-b7c7-4a61-96df-d0873dd2e03e,Chronic mercury toxicity results from:,D,C,False,C
